,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument,octave,note_value,note_value_nmd,note_name,angle
2958,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,177960,185.375,480,4.0_46.0,Electric Bass (pick),3.0,4.0,4,E,120
4715,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,178080,185.5,480,9.0_46.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4716,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,178080,185.5,480,9.0_46.0,Acoustic Grand Piano,3.0,5.0,11,B,150
4717,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,178080,185.5,480,9.0_46.0,Acoustic Grand Piano,3.0,0.0,0,C,0
2960,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,178320,185.75,480,4.0_46.0,Electric Bass (pick),3.0,2.0,2,D,60
2962,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,178560,186.0,480,4.0_46.0,Electric Bass (pick),3.0,0.0,0,C,0
4722,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,178560,186.0,480,9.0_46.0,Acoustic Grand Piano,3.0,5.0,11,B,150
4723,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,178560,186.0,480,9.0_46.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4721,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,178560,186.0,480,9.0_46.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4729,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,179040,186.5,480,9.0_46.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4728,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,179040,186.5,480,9.0_46.0,Acoustic Grand Piano,3.0,5.0,11,B,150
4727,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,179040,186.5,480,9.0_46.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
2964,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,179520,187.0,480,4.0_46.0,Electric Bass (pick),2.0,11.0,5,F,330
4735,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,179520,187.0,480,9.0_46.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4734,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,179520,187.0,480,9.0_46.0,Acoustic Grand Piano,3.0,5.0,11,B,150
4733,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,179520,187.0,480,9.0_46.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4741,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,180000,187.5,480,9.0_46.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4739,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,180000,187.5,480,9.0_46.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4740,9.0,,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,180000,187.5,480,9.0_46.0,Acoustic Grand Piano,3.0,5.0,11,B,150
4746,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,180480,188.0,480,9.0_47.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4745,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,180480,188.0,480,9.0_47.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
2966,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,180480,188.0,480,4.0_47.0,Electric Bass (pick),3.0,4.0,4,E,120
4750,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,180960,188.5,480,9.0_47.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4749,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,180960,188.5,480,9.0_47.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
2968,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,181200,188.75,480,4.0_47.0,Electric Bass (pick),3.0,4.0,4,E,120
2970,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,181440,189.0,480,4.0_47.0,Electric Bass (pick),3.0,7.0,1,C#,210
4753,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,181440,189.0,480,9.0_47.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4754,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,181440,189.0,480,9.0_47.0,Acoustic Grand Piano,3.0,0.0,0,C,0
2972,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,181800,189.375,480,4.0_47.0,Electric Bass (pick),3.0,4.0,4,E,120
4757,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,181920,189.5,480,9.0_47.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4758,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,181920,189.5,480,9.0_47.0,Acoustic Grand Piano,3.0,2.0,2,D,60
2974,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,182160,189.75,480,4.0_47.0,Electric Bass (pick),3.0,2.0,2,D,60
2976,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,182400,190.0,480,4.0_47.0,Electric Bass (pick),3.0,0.0,0,C,0
4761,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,182400,190.0,480,9.0_47.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4762,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,182400,190.0,480,9.0_47.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4765,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,182880,190.5,480,9.0_47.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4766,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,182880,190.5,480,9.0_47.0,Acoustic Grand Piano,3.0,2.0,2,D,60
2978,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,183360,191.0,480,4.0_47.0,Electric Bass (pick),2.0,11.0,5,F,330
4770,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,183360,191.0,480,9.0_47.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4769,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,183360,191.0,480,9.0_47.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4773,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,183840,191.5,480,9.0_47.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4774,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,183840,191.5,480,9.0_47.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4777,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,184320,192.0,480,9.0_48.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4778,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,184320,192.0,480,9.0_48.0,Acoustic Grand Piano,3.0,0.0,0,C,0
2980,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,184320,192.0,480,4.0_48.0,Electric Bass (pick),3.0,4.0,4,E,120
4781,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,184800,192.5,480,9.0_48.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4782,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,184800,192.5,480,9.0_48.0,Acoustic Grand Piano,3.0,2.0,2,D,60
2982,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,185040,192.75,480,4.0_48.0,Electric Bass (pick),3.0,4.0,4,E,120
2984,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,185280,193.0,480,4.0_48.0,Electric Bass (pick),3.0,7.0,1,C#,210
4785,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,185280,193.0,480,9.0_48.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4786,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,185280,193.0,480,9.0_48.0,Acoustic Grand Piano,3.0,0.0,0,C,0
2986,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,185640,193.375,480,4.0_48.0,Electric Bass (pick),3.0,4.0,4,E,120
4790,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,185760,193.5,480,9.0_48.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4789,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,185760,193.5,480,9.0_48.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
2988,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,186000,193.75,480,4.0_48.0,Electric Bass (pick),3.0,2.0,2,D,60
4793,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,186240,194.0,480,9.0_48.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4794,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,186240,194.0,480,9.0_48.0,Acoustic Grand Piano,3.0,0.0,0,C,0
2990,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,186240,194.0,480,4.0_48.0,Electric Bass (pick),3.0,0.0,0,C,0
4797,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,186720,194.5,480,9.0_48.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4798,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,186720,194.5,480,9.0_48.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4802,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,187200,195.0,480,9.0_48.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4801,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,187200,195.0,480,9.0_48.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
2992,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,187200,195.0,480,4.0_48.0,Electric Bass (pick),2.0,11.0,5,F,330
4806,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,187680,195.5,480,9.0_48.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4805,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,187680,195.5,480,9.0_48.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
2994,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,188160,196.0,480,4.0_49.0,Electric Bass (pick),3.0,4.0,4,E,120
4810,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,188160,196.0,480,9.0_49.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4809,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,188160,196.0,480,9.0_49.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4814,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,188640,196.5,480,9.0_49.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4813,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,188640,196.5,480,9.0_49.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
2996,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,188880,196.75,480,4.0_49.0,Electric Bass (pick),3.0,4.0,4,E,120
4818,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,189120,197.0,480,9.0_49.0,Acoustic Grand Piano,3.0,0.0,0,C,0
2998,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,189120,197.0,480,4.0_49.0,Electric Bass (pick),3.0,7.0,1,C#,210
4817,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,189120,197.0,480,9.0_49.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
3000,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,189480,197.375,480,4.0_49.0,Electric Bass (pick),3.0,4.0,4,E,120
4822,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,189600,197.5,480,9.0_49.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4821,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,189600,197.5,480,9.0_49.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
3002,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,189840,197.75,480,4.0_49.0,Electric Bass (pick),3.0,2.0,2,D,60
4825,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,190080,198.0,480,9.0_49.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
3004,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,190080,198.0,480,4.0_49.0,Electric Bass (pick),3.0,0.0,0,C,0
4826,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,190080,198.0,480,9.0_49.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4830,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,190560,198.5,480,9.0_49.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4829,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,190560,198.5,480,9.0_49.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
3006,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,191040,199.0,480,4.0_49.0,Electric Bass (pick),2.0,11.0,5,F,330
4833,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,191040,199.0,480,9.0_49.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4834,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,191040,199.0,480,9.0_49.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4838,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,191520,199.5,480,9.0_49.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4837,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,191520,199.5,480,9.0_49.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
3008,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,192000,200.0,480,4.0_50.0,Electric Bass (pick),3.0,4.0,4,E,120
4842,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,192000,200.0,480,9.0_50.0,Acoustic Grand Piano,3.0,0.0,0,C,0
4841,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,192000,200.0,480,9.0_50.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4846,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,192480,200.5,480,9.0_50.0,Acoustic Grand Piano,3.0,2.0,2,D,60
4845,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,192480,200.5,480,9.0_50.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
3010,4.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,192720,200.75,480,4.0_50.0,Electric Bass (pick),3.0,4.0,4,E,120
4850,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,192960,201.0,480,9.0_50.0,Acoustic Grand Piano,3.0,0.0,0,C,0
1160,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,192960,201.0,480,0.0_50.0,Overdriven Guitar,3.0,7.0,1,C#,210
1159,0.0,,,,,,50.0,,,,,42240,note_on,,95.0,50.0,95.0,192960,201.0,480,0.0_50.0,Overdriven Guitar,4.0,2.0,2,D,60
3012,4.0,,,,,,43.0,,,,,120,note_on,,95.0,43.0,95.0,192960,201.0,480,4.0_50.0,Electric Bass (pick),3.0,7.0,1,C#,210
4849,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,192960,201.0,480,9.0_50.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
1164,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,193200,201.25,480,0.0_50.0,Overdriven Guitar,3.0,7.0,1,C#,210
1163,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,193200,201.25,480,0.0_50.0,Overdriven Guitar,4.0,2.0,2,D,60
3014,4.0,,,,,,40.0,,,,,240,note_on,,95.0,40.0,95.0,193320,201.375,480,4.0_50.0,Electric Bass (pick),3.0,4.0,4,E,120
4853,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,193440,201.5,480,9.0_50.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4854,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,193440,201.5,480,9.0_50.0,Acoustic Grand Piano,3.0,2.0,2,D,60
1168,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,193440,201.5,480,0.0_50.0,Overdriven Guitar,3.0,7.0,1,C#,210
1167,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,193440,201.5,480,0.0_50.0,Overdriven Guitar,4.0,2.0,2,D,60
1172,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,193680,201.75,480,0.0_50.0,Overdriven Guitar,3.0,7.0,1,C#,210
1171,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,193680,201.75,480,0.0_50.0,Overdriven Guitar,4.0,2.0,2,D,60
3016,4.0,,,,,,38.0,,,,,240,note_on,,95.0,38.0,95.0,193680,201.75,480,4.0_50.0,Electric Bass (pick),3.0,2.0,2,D,60
4857,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,193920,202.0,480,9.0_50.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4858,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,193920,202.0,480,9.0_50.0,Acoustic Grand Piano,3.0,0.0,0,C,0
1176,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,193920,202.0,480,0.0_50.0,Overdriven Guitar,3.0,7.0,1,C#,210
1175,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,193920,202.0,480,0.0_50.0,Overdriven Guitar,4.0,2.0,2,D,60
3018,4.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,193920,202.0,480,4.0_50.0,Electric Bass (pick),3.0,0.0,0,C,0
1179,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,194160,202.25,480,0.0_50.0,Overdriven Guitar,4.0,2.0,2,D,60
1180,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,194160,202.25,480,0.0_50.0,Overdriven Guitar,3.0,7.0,1,C#,210
1183,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,194400,202.5,480,0.0_50.0,Overdriven Guitar,4.0,2.0,2,D,60
1184,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,194400,202.5,480,0.0_50.0,Overdriven Guitar,3.0,7.0,1,C#,210
4861,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,194400,202.5,480,9.0_50.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
4862,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,194400,202.5,480,9.0_50.0,Acoustic Grand Piano,3.0,2.0,2,D,60
1187,0.0,,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,194640,202.75,480,0.0_50.0,Overdriven Guitar,4.0,2.0,2,D,60
1188,0.0,,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,194640,202.75,480,0.0_50.0,Overdriven Guitar,3.0,7.0,1,C#,210
4866,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,194880,203.0,480,9.0_50.0,Acoustic Grand Piano,3.0,0.0,0,C,0
1191,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,194880,203.0,480,0.0_50.0,Overdriven Guitar,3.0,9.0,3,D#,270
1192,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,194880,203.0,480,0.0_50.0,Overdriven Guitar,3.0,4.0,4,E,120
4865,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,194880,203.0,480,9.0_50.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
3020,4.0,,,,,,35.0,,,,,0,note_on,,95.0,35.0,95.0,194880,203.0,480,4.0_50.0,Electric Bass (pick),2.0,11.0,5,F,330
1195,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,195120,203.25,480,0.0_50.0,Overdriven Guitar,3.0,9.0,3,D#,270
1196,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,195120,203.25,480,0.0_50.0,Overdriven Guitar,3.0,4.0,4,E,120
4870,9.0,,,,,,38.0,,,,,0,note_on,,95.0,38.0,95.0,195360,203.5,480,9.0_50.0,Acoustic Grand Piano,3.0,2.0,2,D,60
1201,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,195360,203.5,480,0.0_50.0,Overdriven Guitar,3.0,4.0,4,E,120
4869,9.0,,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,195360,203.5,480,9.0_50.0,Acoustic Grand Piano,3.0,8.0,8,G#,240
1200,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,195360,203.5,480,0.0_50.0,Overdriven Guitar,3.0,9.0,3,D#,270
1199,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,195360,203.5,480,0.0_50.0,Overdriven Guitar,4.0,4.0,4,E,120
1207,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,195600,203.75,480,0.0_50.0,Overdriven Guitar,3.0,4.0,4,E,120
1206,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,195600,203.75,480,0.0_50.0,Overdriven Guitar,3.0,9.0,3,D#,270
1205,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,195600,203.75,480,0.0_50.0,Overdriven Guitar,4.0,4.0,4,E,120
1214,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,195840,204.0,480,0.0_51.0,Overdriven Guitar,3.0,4.0,4,E,120
1213,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,195840,204.0,480,0.0_51.0,Overdriven Guitar,3.0,9.0,3,D#,270
4874,9.0,,,,,,36.0,,,,,0,note_on,,95.0,36.0,95.0,195840,204.0,480,9.0_51.0,Acoustic Grand Piano,3.0,0.0,0,C,0
1211,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,195840,204.0,480,0.0_51.0,Overdriven Guitar,4.0,9.0,3,D#,270
4873,9.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,195840,204.0,480,9.0_51.0,Acoustic Grand Piano,4.0,9.0,3,D#,270
3022,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,195840,204.0,480,4.0_51.0,Electric Bass (pick),2.0,7.0,1,C#,210
1212,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,195840,204.0,480,0.0_51.0,Overdriven Guitar,4.0,4.0,4,E,120
1219,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,196080,204.25,480,0.0_51.0,Overdriven Guitar,5.0,1.0,7,G,30
3024,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,196080,204.25,480,4.0_51.0,Electric Bass (pick),2.0,7.0,1,C#,210
1223,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,196080,204.25,480,0.0_51.0,Overdriven Guitar,3.0,4.0,4,E,120
1222,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,196080,204.25,480,0.0_51.0,Overdriven Guitar,3.0,9.0,3,D#,270
1221,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196080,204.25,480,0.0_51.0,Overdriven Guitar,4.0,4.0,4,E,120
1220,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,196080,204.25,480,0.0_51.0,Overdriven Guitar,4.0,9.0,3,D#,270
3026,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,196320,204.5,480,4.0_51.0,Electric Bass (pick),2.0,7.0,1,C#,210
4877,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,196320,204.5,480,9.0_51.0,Acoustic Grand Piano,3.0,6.0,6,F#,180
1234,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,196320,204.5,480,0.0_51.0,Overdriven Guitar,3.0,4.0,4,E,120
1230,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,196320,204.5,480,0.0_51.0,Overdriven Guitar,5.0,1.0,7,G,30
1231,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,196320,204.5,480,0.0_51.0,Overdriven Guitar,4.0,9.0,3,D#,270
1229,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,196320,204.5,480,0.0_51.0,Overdriven Guitar,5.0,4.0,4,E,120
1232,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196320,204.5,480,0.0_51.0,Overdriven Guitar,4.0,4.0,4,E,120
1233,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,196320,204.5,480,0.0_51.0,Overdriven Guitar,3.0,9.0,3,D#,270
1242,0.0,,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,196560,204.75,480,0.0_51.0,Overdriven Guitar,5.0,1.0,7,G,30
3028,4.0,,,,,,31.0,,,,,0,note_on,,95.0,31.0,95.0,196560,204.75,480,4.0_51.0,Electric Bass (pick),2.0,7.0,1,C#,210
1246,0.0,,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,196560,204.75,480,0.0_51.0,Overdriven Guitar,3.0,4.0,4,E,120
1245,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,196560,204.75,480,0.0_51.0,Overdriven Guitar,3.0,9.0,3,D#,270
1244,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196560,204.75,480,0.0_51.0,Overdriven Guitar,4.0,4.0,4,E,120
1243,0.0,,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,196560,204.75,480,0.0_51.0,Overdriven Guitar,4.0,9.0,3,D#,270
1241,0.0,,,,,,64.0,,,,,0,note_on,,95.0,64.0,95.0,196560,204.75,480,0.0_51.0,Overdriven Guitar,5.0,4.0,4,E,120
1249,0.0,,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,196770,204.96875,480,0.0_51.0,Overdriven Guitar,3.0,9.0,3,D#,270
1247,0.0,,,,,,57.0,,,,,210,note_on,,95.0,57.0,95.0,196770,204.96875,480,0.0_51.0,Overdriven Guitar,4.0,9.0,3,D#,270
1248,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196770,204.96875,480,0.0_51.0,Overdriven Guitar,4.0,4.0,4,E,120
4879,9.0,,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,196800,205.0,480,9.0_51.0,Acoustic Grand Piano,3.0,6.0,6,F#,180
1261,0.0,,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196800,205.0,480,0.0_51.0,Overdriven Guitar,4.0,4.0,4,E,120
