,channel,control,data,name,note,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb
281,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,9888,25.75,192
282,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,9932,25.864583333333332,192
283,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,9932,25.864583333333332,192
284,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,9936,25.875,192
285,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,9980,25.989583333333332,192
286,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,9984,26.0,192
287,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,9984,26.0,192
288,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,10028,26.114583333333332,192
289,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,10028,26.114583333333332,192
290,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,10080,26.25,192
291,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,10124,26.364583333333332,192
292,9.0,,,,40.0,,,,,52,note_on,,112.0,40.0,112.0,10176,26.5,192
293,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,10176,26.5,192
294,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,10176,26.5,192
295,9.0,,,,40.0,,,,,44,note_on,,0.0,40.0,0.0,10220,26.614583333333332,192
296,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,10220,26.614583333333332,192
297,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,10220,26.614583333333332,192
298,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,10272,26.75,192
299,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,10316,26.864583333333332,192
300,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,10368,27.0,192
301,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,10368,27.0,192
302,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,10412,27.114583333333332,192
303,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,10412,27.114583333333332,192
304,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,10464,27.25,192
305,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,10464,27.25,192
306,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,10508,27.364583333333332,192
307,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,10508,27.364583333333332,192
308,9.0,,,,40.0,,,,,52,note_on,,112.0,40.0,112.0,10560,27.5,192
309,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,10560,27.5,192
310,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,10560,27.5,192
311,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,10604,27.614583333333332,192
312,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,10604,27.614583333333332,192
313,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,10604,27.614583333333332,192
314,9.0,,,,51.0,,,,,52,note_on,,112.0,51.0,112.0,10656,27.75,192
315,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,10656,27.75,192
316,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,10700,27.864583333333332,192
317,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,10700,27.864583333333332,192
318,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,10704,27.875,192
319,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,10748,27.989583333333332,192
320,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,10752,28.0,192
321,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,10752,28.0,192
322,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,10796,28.114583333333332,192
323,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,10796,28.114583333333332,192
324,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,10848,28.25,192
325,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,10892,28.364583333333332,192
326,9.0,,,,51.0,,,,,52,note_on,,112.0,51.0,112.0,10944,28.5,192
327,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,10944,28.5,192
328,9.0,,,,40.0,,,,,0,note_on,,112.0,40.0,112.0,10944,28.5,192
329,9.0,,,,40.0,,,,,44,note_on,,0.0,40.0,0.0,10988,28.614583333333332,192
330,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,10988,28.614583333333332,192
331,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,10988,28.614583333333332,192
332,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,11040,28.75,192
333,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,11084,28.864583333333332,192
334,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,11136,29.0,192
335,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,11136,29.0,192
336,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,11180,29.114583333333332,192
337,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,11180,29.114583333333332,192
338,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,11232,29.25,192
339,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,11232,29.25,192
340,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,11276,29.364583333333332,192
341,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,11276,29.364583333333332,192
342,9.0,,,,40.0,,,,,52,note_on,,112.0,40.0,112.0,11328,29.5,192
343,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,11328,29.5,192
344,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,11328,29.5,192
345,9.0,,,,51.0,,,,,44,note_on,,0.0,51.0,0.0,11372,29.614583333333332,192
346,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,11372,29.614583333333332,192
347,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,11372,29.614583333333332,192
348,9.0,,,,51.0,,,,,52,note_on,,112.0,51.0,112.0,11424,29.75,192
349,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,11424,29.75,192
350,9.0,,,,51.0,,,,,44,note_on,,0.0,51.0,0.0,11468,29.864583333333332,192
351,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,11468,29.864583333333332,192
352,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,11472,29.875,192
353,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,11516,29.989583333333332,192
354,9.0,,,,42.0,,,,,4,note_on,,88.0,42.0,88.0,11520,30.0,192
355,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,11520,30.0,192
356,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,11564,30.114583333333332,192
357,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,11564,30.114583333333332,192
358,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,11616,30.25,192
359,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,11660,30.364583333333332,192
360,9.0,,,,40.0,,,,,52,note_on,,112.0,40.0,112.0,11712,30.5,192
361,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,11712,30.5,192
362,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,11712,30.5,192
363,9.0,,,,40.0,,,,,44,note_on,,0.0,40.0,0.0,11756,30.614583333333332,192
364,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,11756,30.614583333333332,192
365,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,11756,30.614583333333332,192
366,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,11808,30.75,192
367,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,11852,30.864583333333332,192
368,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,11904,31.0,192
369,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,11904,31.0,192
370,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,11948,31.114583333333332,192
371,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,11948,31.114583333333332,192
372,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,12000,31.25,192
373,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,12000,31.25,192
374,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12044,31.364583333333332,192
375,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,12044,31.364583333333332,192
376,9.0,,,,51.0,,,,,52,note_on,,112.0,51.0,112.0,12096,31.5,192
377,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,12096,31.5,192
378,9.0,,,,40.0,,,,,0,note_on,,112.0,40.0,112.0,12096,31.5,192
379,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12140,31.614583333333332,192
380,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,12140,31.614583333333332,192
381,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,12140,31.614583333333332,192
382,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,12192,31.75,192
383,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,12192,31.75,192
384,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12236,31.864583333333332,192
385,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,12236,31.864583333333332,192
386,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,12240,31.875,192
387,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,12284,31.989583333333332,192
388,9.0,,,,42.0,,,,,4,note_on,,88.0,42.0,88.0,12288,32.0,192
389,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,12288,32.0,192
390,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,12332,32.11458333333333,192
391,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,12332,32.11458333333333,192
392,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,12384,32.25,192
393,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12428,32.36458333333333,192
394,9.0,,,,40.0,,,,,52,note_on,,112.0,40.0,112.0,12480,32.5,192
395,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,12480,32.5,192
396,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,12480,32.5,192
397,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12524,32.61458333333333,192
398,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,12524,32.61458333333333,192
399,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,12524,32.61458333333333,192
400,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,12576,32.75,192
401,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12620,32.86458333333333,192
402,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,12672,33.0,192
403,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,12672,33.0,192
404,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12716,33.11458333333333,192
405,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,12716,33.11458333333333,192
406,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,12768,33.25,192
407,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,12768,33.25,192
408,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12812,33.36458333333333,192
409,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,12812,33.36458333333333,192
410,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,12864,33.5,192
411,9.0,,,,40.0,,,,,0,note_on,,112.0,40.0,112.0,12864,33.5,192
412,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,12864,33.5,192
413,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,12908,33.61458333333333,192
414,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,12908,33.61458333333333,192
415,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,12908,33.61458333333333,192
416,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,12960,33.75,192
417,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,12960,33.75,192
418,9.0,,,,51.0,,,,,44,note_on,,0.0,51.0,0.0,13004,33.86458333333333,192
419,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,13004,33.86458333333333,192
420,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,13008,33.875,192
421,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,13052,33.98958333333333,192
422,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,13056,34.0,192
423,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,13056,34.0,192
424,9.0,,,,49.0,,,,,0,note_on,,112.0,49.0,112.0,13056,34.0,192
425,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,13100,34.11458333333333,192
426,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,13100,34.11458333333333,192
427,9.0,,,,49.0,,,,,0,note_on,,0.0,49.0,0.0,13100,34.11458333333333,192
428,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,13152,34.25,192
429,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,13152,34.25,192
430,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,13196,34.36458333333333,192
431,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,13196,34.36458333333333,192
432,9.0,,,,40.0,,,,,52,note_on,,112.0,40.0,112.0,13248,34.5,192
433,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,13248,34.5,192
434,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,13248,34.5,192
435,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,13248,34.5,192
436,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,13292,34.61458333333333,192
437,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,13292,34.61458333333333,192
438,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,13292,34.61458333333333,192
439,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,13292,34.61458333333333,192
440,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,13344,34.75,192
441,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,13388,34.86458333333333,192
442,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,13440,35.0,192
443,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,13440,35.0,192
444,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,13484,35.11458333333333,192
445,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,13484,35.11458333333333,192
446,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,13536,35.25,192
447,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,13536,35.25,192
448,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,13580,35.36458333333333,192
449,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,13580,35.36458333333333,192
450,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,13632,35.5,192
451,9.0,,,,40.0,,,,,0,note_on,,112.0,40.0,112.0,13632,35.5,192
452,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,13632,35.5,192
453,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,13632,35.5,192
454,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,13676,35.61458333333333,192
455,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,13676,35.61458333333333,192
456,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,13676,35.61458333333333,192
457,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,13676,35.61458333333333,192
458,9.0,,,,51.0,,,,,52,note_on,,112.0,51.0,112.0,13728,35.75,192
459,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,13728,35.75,192
460,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,13772,35.86458333333333,192
461,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,13772,35.86458333333333,192
462,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,13776,35.875,192
463,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,13820,35.98958333333333,192
464,9.0,,,,42.0,,,,,4,note_on,,88.0,42.0,88.0,13824,36.0,192
465,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,13824,36.0,192
466,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,13868,36.11458333333333,192
467,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,13868,36.11458333333333,192
468,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,13920,36.25,192
469,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,13920,36.25,192
470,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,13964,36.36458333333333,192
471,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,13964,36.36458333333333,192
472,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14016,36.5,192
473,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,14016,36.5,192
474,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,14016,36.5,192
475,9.0,,,,40.0,,,,,0,note_on,,112.0,40.0,112.0,14016,36.5,192
476,9.0,,,,40.0,,,,,44,note_on,,0.0,40.0,0.0,14060,36.61458333333333,192
477,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,14060,36.61458333333333,192
478,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,14060,36.61458333333333,192
479,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,14060,36.61458333333333,192
480,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14112,36.75,192
481,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,14156,36.86458333333333,192
482,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14208,37.0,192
483,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,14208,37.0,192
484,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,14252,37.11458333333333,192
485,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,14252,37.11458333333333,192
486,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14304,37.25,192
487,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,14304,37.25,192
488,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,14348,37.36458333333333,192
489,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,14348,37.36458333333333,192
490,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14400,37.5,192
491,9.0,,,,40.0,,,,,0,note_on,,112.0,40.0,112.0,14400,37.5,192
492,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,14400,37.5,192
493,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,14400,37.5,192
494,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,14444,37.61458333333333,192
495,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,14444,37.61458333333333,192
496,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,14444,37.61458333333333,192
497,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,14444,37.61458333333333,192
498,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14496,37.75,192
499,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,14496,37.75,192
500,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,14540,37.86458333333333,192
501,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,14540,37.86458333333333,192
502,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,14544,37.875,192
503,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,14588,37.98958333333333,192
504,9.0,,,,42.0,,,,,4,note_on,,88.0,42.0,88.0,14592,38.0,192
505,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,14592,38.0,192
506,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,14636,38.11458333333333,192
507,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,14636,38.11458333333333,192
508,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14688,38.25,192
509,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,14688,38.25,192
510,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,14732,38.36458333333333,192
511,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,14732,38.36458333333333,192
512,9.0,,,,40.0,,,,,52,note_on,,112.0,40.0,112.0,14784,38.5,192
513,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,14784,38.5,192
514,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,14784,38.5,192
515,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,14784,38.5,192
516,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,14828,38.61458333333333,192
517,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,14828,38.61458333333333,192
518,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,14828,38.61458333333333,192
519,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,14828,38.61458333333333,192
520,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14880,38.75,192
521,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,14924,38.86458333333333,192
522,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,14976,39.0,192
523,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,14976,39.0,192
524,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,15020,39.11458333333333,192
525,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15020,39.11458333333333,192
526,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,15072,39.25,192
527,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,15072,39.25,192
528,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,15116,39.36458333333333,192
529,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15116,39.36458333333333,192
530,9.0,,,,40.0,,,,,52,note_on,,112.0,40.0,112.0,15168,39.5,192
531,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,15168,39.5,192
532,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,15168,39.5,192
533,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,15168,39.5,192
534,9.0,,,,51.0,,,,,44,note_on,,0.0,51.0,0.0,15212,39.61458333333333,192
535,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,15212,39.61458333333333,192
536,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,15212,39.61458333333333,192
537,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15212,39.61458333333333,192
538,9.0,,,,51.0,,,,,52,note_on,,112.0,51.0,112.0,15264,39.75,192
539,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,15264,39.75,192
540,9.0,,,,51.0,,,,,44,note_on,,0.0,51.0,0.0,15308,39.86458333333333,192
541,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15308,39.86458333333333,192
542,9.0,,,,35.0,,,,,4,note_on,,112.0,35.0,112.0,15312,39.875,192
543,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,15356,39.98958333333333,192
544,9.0,,,,42.0,,,,,4,note_on,,88.0,42.0,88.0,15360,40.0,192
545,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,15360,40.0,192
546,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,15404,40.11458333333333,192
547,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,15404,40.11458333333333,192
548,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,15456,40.25,192
549,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,15456,40.25,192
550,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,15500,40.36458333333333,192
551,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15500,40.36458333333333,192
552,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,15552,40.5,192
553,9.0,,,,40.0,,,,,0,note_on,,112.0,40.0,112.0,15552,40.5,192
554,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,15552,40.5,192
555,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,15552,40.5,192
556,9.0,,,,51.0,,,,,44,note_on,,0.0,51.0,0.0,15596,40.61458333333333,192
557,9.0,,,,35.0,,,,,0,note_on,,0.0,35.0,0.0,15596,40.61458333333333,192
558,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15596,40.61458333333333,192
559,9.0,,,,40.0,,,,,0,note_on,,0.0,40.0,0.0,15596,40.61458333333333,192
560,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,15648,40.75,192
561,9.0,,,,42.0,,,,,44,note_on,,0.0,42.0,0.0,15692,40.86458333333333,192
562,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,15744,41.0,192
563,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,15744,41.0,192
564,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,15788,41.11458333333333,192
565,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15788,41.11458333333333,192
566,9.0,,,,42.0,,,,,52,note_on,,88.0,42.0,88.0,15840,41.25,192
567,9.0,,,,35.0,,,,,0,note_on,,112.0,35.0,112.0,15840,41.25,192
568,9.0,,,,35.0,,,,,44,note_on,,0.0,35.0,0.0,15884,41.36458333333333,192
569,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15884,41.36458333333333,192
570,9.0,,,,35.0,,,,,52,note_on,,112.0,35.0,112.0,15936,41.5,192
571,9.0,,,,40.0,,,,,0,note_on,,112.0,40.0,112.0,15936,41.5,192
572,9.0,,,,42.0,,,,,0,note_on,,88.0,42.0,88.0,15936,41.5,192
573,9.0,,,,51.0,,,,,0,note_on,,112.0,51.0,112.0,15936,41.5,192
574,9.0,,,,40.0,,,,,44,note_on,,0.0,40.0,0.0,15980,41.61458333333333,192
575,9.0,,,,42.0,,,,,0,note_on,,0.0,42.0,0.0,15980,41.61458333333333,192
576,9.0,,,,51.0,,,,,0,note_on,,0.0,51.0,0.0,15980,41.61458333333333,192
