,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
1190,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,13248,69.0,96,1.0_17.0,Electric Guitar (jazz)
1191,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,13264,69.08333333333333,96,1.0_17.0,Electric Guitar (jazz)
1192,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,13272,69.125,96,1.0_17.0,Electric Guitar (jazz)
1193,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,13288,69.20833333333333,96,1.0_17.0,Electric Guitar (jazz)
1194,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,13320,69.375,96,1.0_17.0,Electric Guitar (jazz)
1195,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,13336,69.45833333333333,96,1.0_17.0,Electric Guitar (jazz)
1196,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,13344,69.5,96,1.0_17.0,Electric Guitar (jazz)
1197,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,13360,69.58333333333333,96,1.0_17.0,Electric Guitar (jazz)
1198,1.0,,,,,,72.0,,,,80,note_on,,64.0,72.0,64.0,13440,70.0,96,1.0_17.0,Electric Guitar (jazz)
1199,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,13456,70.08333333333333,96,1.0_17.0,Electric Guitar (jazz)
1200,1.0,,,,,,69.0,,,,8,note_on,,64.0,69.0,64.0,13464,70.125,96,1.0_17.0,Electric Guitar (jazz)
1201,1.0,,,,,,69.0,,,,16,note_off,,64.0,69.0,64.0,13480,70.20833333333333,96,1.0_17.0,Electric Guitar (jazz)
1202,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,13512,70.375,96,1.0_17.0,Electric Guitar (jazz)
1203,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,13528,70.45833333333333,96,1.0_17.0,Electric Guitar (jazz)
1204,1.0,,,,,,64.0,,,,56,note_on,,64.0,64.0,64.0,13584,70.75,96,1.0_17.0,Electric Guitar (jazz)
1205,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,13600,70.83333333333333,96,1.0_17.0,Electric Guitar (jazz)
1206,1.0,,,,,,65.0,,,,32,note_on,,64.0,65.0,64.0,13632,71.0,96,1.0_17.0,Electric Guitar (jazz)
1207,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,13648,71.08333333333333,96,1.0_17.0,Electric Guitar (jazz)
1208,1.0,,,,,,72.0,,,,8,note_on,,64.0,72.0,64.0,13656,71.125,96,1.0_17.0,Electric Guitar (jazz)
1209,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,13672,71.20833333333333,96,1.0_17.0,Electric Guitar (jazz)
1210,1.0,,,,,,72.0,,,,32,note_on,,64.0,72.0,64.0,13704,71.375,96,1.0_17.0,Electric Guitar (jazz)
1211,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,13720,71.45833333333333,96,1.0_17.0,Electric Guitar (jazz)
1212,1.0,,,,,,65.0,,,,8,note_on,,64.0,65.0,64.0,13728,71.5,96,1.0_17.0,Electric Guitar (jazz)
1213,1.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,13744,71.58333333333333,96,1.0_17.0,Electric Guitar (jazz)
1214,1.0,,,,,,67.0,,,,80,note_on,,64.0,67.0,64.0,13824,72.0,96,1.0_18.0,Electric Guitar (jazz)
1215,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,13840,72.08333333333333,96,1.0_18.0,Electric Guitar (jazz)
1216,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,13848,72.125,96,1.0_18.0,Electric Guitar (jazz)
1217,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,13864,72.20833333333333,96,1.0_18.0,Electric Guitar (jazz)
1218,1.0,,,,,,74.0,,,,32,note_on,,64.0,74.0,64.0,13896,72.375,96,1.0_18.0,Electric Guitar (jazz)
1219,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,13912,72.45833333333333,96,1.0_18.0,Electric Guitar (jazz)
1220,1.0,,,,,,74.0,,,,8,note_on,,64.0,74.0,64.0,13920,72.5,96,1.0_18.0,Electric Guitar (jazz)
1221,1.0,,,,,,74.0,,,,16,note_off,,64.0,74.0,64.0,13936,72.58333333333333,96,1.0_18.0,Electric Guitar (jazz)
1222,1.0,,,,,,72.0,,,,16,note_on,,64.0,72.0,64.0,13952,72.66666666666666,96,1.0_18.0,Electric Guitar (jazz)
1223,1.0,,,,,,72.0,,,,16,note_off,,64.0,72.0,64.0,13968,72.75,96,1.0_18.0,Electric Guitar (jazz)
1224,1.0,,,,,,71.0,,,,16,note_on,,64.0,71.0,64.0,13984,72.83333333333333,96,1.0_18.0,Electric Guitar (jazz)
1225,1.0,,,,,,71.0,,,,16,note_off,,64.0,71.0,64.0,14000,72.91666666666666,96,1.0_18.0,Electric Guitar (jazz)
1226,1.0,,,,,,67.0,,,,16,note_on,,64.0,67.0,64.0,14016,73.0,96,1.0_18.0,Electric Guitar (jazz)
1227,1.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,14032,73.08333333333333,96,1.0_18.0,Electric Guitar (jazz)
1228,1.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,14040,73.125,96,1.0_18.0,Electric Guitar (jazz)
1229,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,14056,73.20833333333333,96,1.0_18.0,Electric Guitar (jazz)
1230,1.0,,,,,,64.0,,,,32,note_on,,64.0,64.0,64.0,14088,73.375,96,1.0_18.0,Electric Guitar (jazz)
1231,1.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,14104,73.45833333333333,96,1.0_18.0,Electric Guitar (jazz)
1232,1.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,14112,73.5,96,1.0_18.0,Electric Guitar (jazz)
1233,1.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,14128,73.58333333333333,96,1.0_18.0,Electric Guitar (jazz)
1234,,,,,,,,,,,0,end_of_track,,,,,-1,-0.005208333333333333,96,nan_-1.0,
1235,,,,,Bass Line,,,,,,0,track_name,,,,,-1,-0.005208333333333333,96,nan_-1.0,
1236,2.0,,0.0,,,,,,,,0,control_change,0.0,,,,0,0.0,96,2.0_0.0,Electric Guitar (jazz)
1237,2.0,,,,,,,,26.0,,0,program_change,,,,,0,0.0,96,2.0_0.0,Electric Guitar (jazz)
1238,,96.0,,4.0,,8.0,,4.0,,,0,time_signature,,,,,-1,-0.005208333333333333,96,nan_-1.0,
1239,,,,,,,,,,571428.0,0,set_tempo,,,,,-1,-0.005208333333333333,96,nan_-1.0,
1240,2.0,,,,,,50.0,,,,0,note_on,,64.0,50.0,64.0,0,0.0,96,2.0_0.0,Electric Guitar (jazz)
1241,2.0,,,,,,50.0,,,,16,note_off,,64.0,50.0,64.0,16,0.08333333333333333,96,2.0_0.0,Electric Guitar (jazz)
1242,2.0,,,,,,50.0,,,,8,note_on,,64.0,50.0,64.0,24,0.125,96,2.0_0.0,Electric Guitar (jazz)
1243,2.0,,,,,,50.0,,,,16,note_off,,64.0,50.0,64.0,40,0.20833333333333331,96,2.0_0.0,Electric Guitar (jazz)
1244,2.0,,,,,,50.0,,,,32,note_on,,64.0,50.0,64.0,72,0.375,96,2.0_0.0,Electric Guitar (jazz)
1245,2.0,,,,,,50.0,,,,16,note_off,,64.0,50.0,64.0,88,0.4583333333333333,96,2.0_0.0,Electric Guitar (jazz)
1246,2.0,,,,,,50.0,,,,32,note_on,,64.0,50.0,64.0,120,0.625,96,2.0_0.0,Electric Guitar (jazz)
1247,2.0,,,,,,50.0,,,,16,note_off,,64.0,50.0,64.0,136,0.7083333333333333,96,2.0_0.0,Electric Guitar (jazz)
1248,2.0,,,,,,50.0,,,,8,note_on,,64.0,50.0,64.0,144,0.75,96,2.0_0.0,Electric Guitar (jazz)
1249,2.0,,,,,,50.0,,,,16,note_off,,64.0,50.0,64.0,160,0.8333333333333333,96,2.0_0.0,Electric Guitar (jazz)
1250,2.0,,,,,,67.0,,,,32,note_on,,64.0,67.0,64.0,192,1.0,96,2.0_0.0,Electric Guitar (jazz)
1251,2.0,,,,,,67.0,,,,16,note_off,,64.0,67.0,64.0,208,1.0833333333333333,96,2.0_0.0,Electric Guitar (jazz)
1252,2.0,,,,,,55.0,,,,80,note_on,,64.0,55.0,64.0,288,1.5,96,2.0_0.0,Electric Guitar (jazz)
1253,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,304,1.5833333333333333,96,2.0_0.0,Electric Guitar (jazz)
1254,2.0,,,,,,55.0,,,,80,note_on,,64.0,55.0,64.0,384,2.0,96,2.0_0.0,Electric Guitar (jazz)
1255,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,400,2.083333333333333,96,2.0_0.0,Electric Guitar (jazz)
1256,2.0,,,,,,52.0,,,,56,note_on,,64.0,52.0,64.0,456,2.375,96,2.0_0.0,Electric Guitar (jazz)
1257,2.0,,,,,,52.0,,,,16,note_off,,64.0,52.0,64.0,472,2.458333333333333,96,2.0_0.0,Electric Guitar (jazz)
1258,2.0,,,,,,48.0,,,,56,note_on,,64.0,48.0,64.0,528,2.75,96,2.0_0.0,Electric Guitar (jazz)
1259,2.0,,,,,,48.0,,,,16,note_off,,64.0,48.0,64.0,544,2.833333333333333,96,2.0_0.0,Electric Guitar (jazz)
1260,2.0,,,,,,53.0,,,,56,note_on,,64.0,53.0,64.0,600,3.125,96,2.0_0.0,Electric Guitar (jazz)
1261,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,616,3.208333333333333,96,2.0_0.0,Electric Guitar (jazz)
1262,2.0,,,,,,55.0,,,,32,note_on,,64.0,55.0,64.0,648,3.375,96,2.0_0.0,Electric Guitar (jazz)
1263,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,664,3.458333333333333,96,2.0_0.0,Electric Guitar (jazz)
1264,2.0,,,,,,54.0,,,,32,note_on,,64.0,54.0,64.0,696,3.625,96,2.0_0.0,Electric Guitar (jazz)
1265,2.0,,,,,,54.0,,,,16,note_off,,64.0,54.0,64.0,712,3.708333333333333,96,2.0_0.0,Electric Guitar (jazz)
1266,2.0,,,,,,53.0,,,,8,note_on,,64.0,53.0,64.0,720,3.75,96,2.0_0.0,Electric Guitar (jazz)
1267,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,736,3.833333333333333,96,2.0_0.0,Electric Guitar (jazz)
1268,2.0,,,,,,52.0,,,,32,note_on,,64.0,52.0,64.0,768,4.0,96,2.0_1.0,Electric Guitar (jazz)
1269,2.0,,,,,,52.0,,,,16,note_off,,64.0,52.0,64.0,784,4.083333333333333,96,2.0_1.0,Electric Guitar (jazz)
1270,2.0,,,,,,60.0,,,,16,note_on,,64.0,60.0,64.0,800,4.166666666666666,96,2.0_1.0,Electric Guitar (jazz)
1271,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,816,4.25,96,2.0_1.0,Electric Guitar (jazz)
1272,2.0,,,,,,64.0,,,,16,note_on,,64.0,64.0,64.0,832,4.333333333333333,96,2.0_1.0,Electric Guitar (jazz)
1273,2.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,848,4.416666666666666,96,2.0_1.0,Electric Guitar (jazz)
1274,2.0,,,,,,65.0,,,,16,note_on,,64.0,65.0,64.0,864,4.5,96,2.0_1.0,Electric Guitar (jazz)
1275,2.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,880,4.583333333333333,96,2.0_1.0,Electric Guitar (jazz)
1276,2.0,,,,,,62.0,,,,32,note_on,,64.0,62.0,64.0,912,4.75,96,2.0_1.0,Electric Guitar (jazz)
1277,2.0,,,,,,62.0,,,,16,note_off,,64.0,62.0,64.0,928,4.833333333333333,96,2.0_1.0,Electric Guitar (jazz)
1278,2.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,936,4.875,96,2.0_1.0,Electric Guitar (jazz)
1279,2.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,952,4.958333333333333,96,2.0_1.0,Electric Guitar (jazz)
1280,2.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,984,5.125,96,2.0_1.0,Electric Guitar (jazz)
1281,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,1000,5.208333333333333,96,2.0_1.0,Electric Guitar (jazz)
1282,2.0,,,,,,57.0,,,,32,note_on,,64.0,57.0,64.0,1032,5.375,96,2.0_1.0,Electric Guitar (jazz)
1283,2.0,,,,,,57.0,,,,16,note_off,,64.0,57.0,64.0,1048,5.458333333333333,96,2.0_1.0,Electric Guitar (jazz)
1284,2.0,,,,,,59.0,,,,8,note_on,,64.0,59.0,64.0,1056,5.5,96,2.0_1.0,Electric Guitar (jazz)
1285,2.0,,,,,,59.0,,,,16,note_off,,64.0,59.0,64.0,1072,5.583333333333333,96,2.0_1.0,Electric Guitar (jazz)
1286,2.0,,,,,,55.0,,,,8,note_on,,64.0,55.0,64.0,1080,5.625,96,2.0_1.0,Electric Guitar (jazz)
1287,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,1096,5.708333333333333,96,2.0_1.0,Electric Guitar (jazz)
1288,2.0,,,,,,55.0,,,,56,note_on,,64.0,55.0,64.0,1152,6.0,96,2.0_1.0,Electric Guitar (jazz)
1289,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,1168,6.083333333333333,96,2.0_1.0,Electric Guitar (jazz)
1290,2.0,,,,,,52.0,,,,56,note_on,,64.0,52.0,64.0,1224,6.375,96,2.0_1.0,Electric Guitar (jazz)
1291,2.0,,,,,,52.0,,,,16,note_off,,64.0,52.0,64.0,1240,6.458333333333333,96,2.0_1.0,Electric Guitar (jazz)
1292,2.0,,,,,,48.0,,,,56,note_on,,64.0,48.0,64.0,1296,6.75,96,2.0_1.0,Electric Guitar (jazz)
1293,2.0,,,,,,48.0,,,,16,note_off,,64.0,48.0,64.0,1312,6.833333333333333,96,2.0_1.0,Electric Guitar (jazz)
1294,2.0,,,,,,53.0,,,,56,note_on,,64.0,53.0,64.0,1368,7.125,96,2.0_1.0,Electric Guitar (jazz)
1295,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,1384,7.208333333333333,96,2.0_1.0,Electric Guitar (jazz)
1296,2.0,,,,,,55.0,,,,32,note_on,,64.0,55.0,64.0,1416,7.375,96,2.0_1.0,Electric Guitar (jazz)
1297,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,1432,7.458333333333333,96,2.0_1.0,Electric Guitar (jazz)
1298,2.0,,,,,,54.0,,,,32,note_on,,64.0,54.0,64.0,1464,7.625,96,2.0_1.0,Electric Guitar (jazz)
1299,2.0,,,,,,54.0,,,,16,note_off,,64.0,54.0,64.0,1480,7.708333333333333,96,2.0_1.0,Electric Guitar (jazz)
1300,2.0,,,,,,53.0,,,,8,note_on,,64.0,53.0,64.0,1488,7.75,96,2.0_1.0,Electric Guitar (jazz)
1301,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,1504,7.833333333333333,96,2.0_1.0,Electric Guitar (jazz)
1302,2.0,,,,,,52.0,,,,32,note_on,,64.0,52.0,64.0,1536,8.0,96,2.0_2.0,Electric Guitar (jazz)
1303,2.0,,,,,,52.0,,,,16,note_off,,64.0,52.0,64.0,1552,8.083333333333332,96,2.0_2.0,Electric Guitar (jazz)
1304,2.0,,,,,,60.0,,,,16,note_on,,64.0,60.0,64.0,1568,8.166666666666666,96,2.0_2.0,Electric Guitar (jazz)
1305,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,1584,8.25,96,2.0_2.0,Electric Guitar (jazz)
1306,2.0,,,,,,64.0,,,,16,note_on,,64.0,64.0,64.0,1600,8.333333333333332,96,2.0_2.0,Electric Guitar (jazz)
1307,2.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,1616,8.416666666666666,96,2.0_2.0,Electric Guitar (jazz)
1308,2.0,,,,,,65.0,,,,16,note_on,,64.0,65.0,64.0,1632,8.5,96,2.0_2.0,Electric Guitar (jazz)
1309,2.0,,,,,,65.0,,,,16,note_off,,64.0,65.0,64.0,1648,8.583333333333332,96,2.0_2.0,Electric Guitar (jazz)
1310,2.0,,,,,,62.0,,,,32,note_on,,64.0,62.0,64.0,1680,8.75,96,2.0_2.0,Electric Guitar (jazz)
1311,2.0,,,,,,62.0,,,,16,note_off,,64.0,62.0,64.0,1696,8.833333333333332,96,2.0_2.0,Electric Guitar (jazz)
1312,2.0,,,,,,64.0,,,,8,note_on,,64.0,64.0,64.0,1704,8.875,96,2.0_2.0,Electric Guitar (jazz)
1313,2.0,,,,,,64.0,,,,16,note_off,,64.0,64.0,64.0,1720,8.958333333333332,96,2.0_2.0,Electric Guitar (jazz)
1314,2.0,,,,,,60.0,,,,32,note_on,,64.0,60.0,64.0,1752,9.125,96,2.0_2.0,Electric Guitar (jazz)
1315,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,1768,9.208333333333332,96,2.0_2.0,Electric Guitar (jazz)
1316,2.0,,,,,,57.0,,,,32,note_on,,64.0,57.0,64.0,1800,9.375,96,2.0_2.0,Electric Guitar (jazz)
1317,2.0,,,,,,57.0,,,,16,note_off,,64.0,57.0,64.0,1816,9.458333333333332,96,2.0_2.0,Electric Guitar (jazz)
1318,2.0,,,,,,59.0,,,,8,note_on,,64.0,59.0,64.0,1824,9.5,96,2.0_2.0,Electric Guitar (jazz)
1319,2.0,,,,,,59.0,,,,16,note_off,,64.0,59.0,64.0,1840,9.583333333333332,96,2.0_2.0,Electric Guitar (jazz)
1320,2.0,,,,,,55.0,,,,8,note_on,,64.0,55.0,64.0,1848,9.625,96,2.0_2.0,Electric Guitar (jazz)
1321,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,1864,9.708333333333332,96,2.0_2.0,Electric Guitar (jazz)
1322,2.0,,,,,,48.0,,,,56,note_on,,64.0,48.0,64.0,1920,10.0,96,2.0_2.0,Electric Guitar (jazz)
1323,2.0,,,,,,48.0,,,,16,note_off,,64.0,48.0,64.0,1936,10.083333333333332,96,2.0_2.0,Electric Guitar (jazz)
1324,2.0,,,,,,55.0,,,,56,note_on,,64.0,55.0,64.0,1992,10.375,96,2.0_2.0,Electric Guitar (jazz)
1325,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,2008,10.458333333333332,96,2.0_2.0,Electric Guitar (jazz)
1326,2.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,2064,10.75,96,2.0_2.0,Electric Guitar (jazz)
1327,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,2080,10.833333333333332,96,2.0_2.0,Electric Guitar (jazz)
1328,2.0,,,,,,53.0,,,,32,note_on,,64.0,53.0,64.0,2112,11.0,96,2.0_2.0,Electric Guitar (jazz)
1329,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,2128,11.083333333333332,96,2.0_2.0,Electric Guitar (jazz)
1330,2.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,2184,11.375,96,2.0_2.0,Electric Guitar (jazz)
1331,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,2200,11.458333333333332,96,2.0_2.0,Electric Guitar (jazz)
1332,2.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,2208,11.5,96,2.0_2.0,Electric Guitar (jazz)
1333,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,2224,11.583333333333332,96,2.0_2.0,Electric Guitar (jazz)
1334,2.0,,,,,,53.0,,,,32,note_on,,64.0,53.0,64.0,2256,11.75,96,2.0_2.0,Electric Guitar (jazz)
1335,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,2272,11.833333333333332,96,2.0_2.0,Electric Guitar (jazz)
1336,2.0,,,,,,48.0,,,,32,note_on,,64.0,48.0,64.0,2304,12.0,96,2.0_3.0,Electric Guitar (jazz)
1337,2.0,,,,,,48.0,,,,16,note_off,,64.0,48.0,64.0,2320,12.083333333333332,96,2.0_3.0,Electric Guitar (jazz)
1338,2.0,,,,,,52.0,,,,56,note_on,,64.0,52.0,64.0,2376,12.375,96,2.0_3.0,Electric Guitar (jazz)
1339,2.0,,,,,,52.0,,,,16,note_off,,64.0,52.0,64.0,2392,12.458333333333332,96,2.0_3.0,Electric Guitar (jazz)
1340,2.0,,,,,,55.0,,,,56,note_on,,64.0,55.0,64.0,2448,12.75,96,2.0_3.0,Electric Guitar (jazz)
1341,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,2464,12.833333333333332,96,2.0_3.0,Electric Guitar (jazz)
1342,2.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,2472,12.875,96,2.0_3.0,Electric Guitar (jazz)
1343,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,2488,12.958333333333332,96,2.0_3.0,Electric Guitar (jazz)
1344,2.0,,,,,,79.0,,,,32,note_on,,64.0,79.0,64.0,2520,13.125,96,2.0_3.0,Electric Guitar (jazz)
1345,2.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,2536,13.208333333333332,96,2.0_3.0,Electric Guitar (jazz)
1346,2.0,,,,,,79.0,,,,32,note_on,,64.0,79.0,64.0,2568,13.375,96,2.0_3.0,Electric Guitar (jazz)
1347,2.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,2584,13.458333333333332,96,2.0_3.0,Electric Guitar (jazz)
1348,2.0,,,,,,79.0,,,,8,note_on,,64.0,79.0,64.0,2592,13.5,96,2.0_3.0,Electric Guitar (jazz)
1349,2.0,,,,,,79.0,,,,16,note_off,,64.0,79.0,64.0,2608,13.583333333333332,96,2.0_3.0,Electric Guitar (jazz)
1350,2.0,,,,,,55.0,,,,32,note_on,,64.0,55.0,64.0,2640,13.75,96,2.0_3.0,Electric Guitar (jazz)
1351,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,2656,13.833333333333332,96,2.0_3.0,Electric Guitar (jazz)
1352,2.0,,,,,,48.0,,,,32,note_on,,64.0,48.0,64.0,2688,14.0,96,2.0_3.0,Electric Guitar (jazz)
1353,2.0,,,,,,48.0,,,,16,note_off,,64.0,48.0,64.0,2704,14.083333333333332,96,2.0_3.0,Electric Guitar (jazz)
1354,2.0,,,,,,55.0,,,,56,note_on,,64.0,55.0,64.0,2760,14.375,96,2.0_3.0,Electric Guitar (jazz)
1355,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,2776,14.458333333333332,96,2.0_3.0,Electric Guitar (jazz)
1356,2.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,2832,14.75,96,2.0_3.0,Electric Guitar (jazz)
1357,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,2848,14.833333333333332,96,2.0_3.0,Electric Guitar (jazz)
1358,2.0,,,,,,53.0,,,,32,note_on,,64.0,53.0,64.0,2880,15.0,96,2.0_3.0,Electric Guitar (jazz)
1359,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,2896,15.083333333333332,96,2.0_3.0,Electric Guitar (jazz)
1360,2.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,2952,15.375,96,2.0_3.0,Electric Guitar (jazz)
1361,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,2968,15.458333333333332,96,2.0_3.0,Electric Guitar (jazz)
1362,2.0,,,,,,60.0,,,,8,note_on,,64.0,60.0,64.0,2976,15.5,96,2.0_3.0,Electric Guitar (jazz)
1363,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,2992,15.583333333333332,96,2.0_3.0,Electric Guitar (jazz)
1364,2.0,,,,,,53.0,,,,32,note_on,,64.0,53.0,64.0,3024,15.75,96,2.0_3.0,Electric Guitar (jazz)
1365,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,3040,15.833333333333332,96,2.0_3.0,Electric Guitar (jazz)
1366,2.0,,,,,,48.0,,,,32,note_on,,64.0,48.0,64.0,3072,16.0,96,2.0_4.0,Electric Guitar (jazz)
1367,2.0,,,,,,48.0,,,,16,note_off,,64.0,48.0,64.0,3088,16.083333333333332,96,2.0_4.0,Electric Guitar (jazz)
1368,2.0,,,,,,56.0,,,,32,note_on,,64.0,56.0,64.0,3120,16.25,96,2.0_4.0,Electric Guitar (jazz)
1369,2.0,,,,,,56.0,,,,16,note_off,,64.0,56.0,64.0,3136,16.333333333333332,96,2.0_4.0,Electric Guitar (jazz)
1370,2.0,,,,,,58.0,,,,56,note_on,,64.0,58.0,64.0,3192,16.625,96,2.0_4.0,Electric Guitar (jazz)
1371,2.0,,,,,,58.0,,,,16,note_off,,64.0,58.0,64.0,3208,16.708333333333332,96,2.0_4.0,Electric Guitar (jazz)
1372,2.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,3264,17.0,96,2.0_4.0,Electric Guitar (jazz)
1373,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,3280,17.083333333333332,96,2.0_4.0,Electric Guitar (jazz)
1374,2.0,,,,,,55.0,,,,56,note_on,,64.0,55.0,64.0,3336,17.375,96,2.0_4.0,Electric Guitar (jazz)
1375,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,3352,17.458333333333332,96,2.0_4.0,Electric Guitar (jazz)
1376,2.0,,,,,,55.0,,,,8,note_on,,64.0,55.0,64.0,3360,17.5,96,2.0_4.0,Electric Guitar (jazz)
1377,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,3376,17.583333333333332,96,2.0_4.0,Electric Guitar (jazz)
1378,2.0,,,,,,48.0,,,,32,note_on,,64.0,48.0,64.0,3408,17.75,96,2.0_4.0,Electric Guitar (jazz)
1379,2.0,,,,,,48.0,,,,16,note_off,,64.0,48.0,64.0,3424,17.833333333333332,96,2.0_4.0,Electric Guitar (jazz)
1380,2.0,,,,,,48.0,,,,32,note_on,,64.0,48.0,64.0,3456,18.0,96,2.0_4.0,Electric Guitar (jazz)
1381,2.0,,,,,,48.0,,,,16,note_off,,64.0,48.0,64.0,3472,18.083333333333332,96,2.0_4.0,Electric Guitar (jazz)
1382,2.0,,,,,,55.0,,,,56,note_on,,64.0,55.0,64.0,3528,18.375,96,2.0_4.0,Electric Guitar (jazz)
1383,2.0,,,,,,55.0,,,,16,note_off,,64.0,55.0,64.0,3544,18.458333333333332,96,2.0_4.0,Electric Guitar (jazz)
1384,2.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,3600,18.75,96,2.0_4.0,Electric Guitar (jazz)
1385,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,3616,18.833333333333332,96,2.0_4.0,Electric Guitar (jazz)
1386,2.0,,,,,,53.0,,,,32,note_on,,64.0,53.0,64.0,3648,19.0,96,2.0_4.0,Electric Guitar (jazz)
1387,2.0,,,,,,53.0,,,,16,note_off,,64.0,53.0,64.0,3664,19.083333333333332,96,2.0_4.0,Electric Guitar (jazz)
1388,2.0,,,,,,60.0,,,,56,note_on,,64.0,60.0,64.0,3720,19.375,96,2.0_4.0,Electric Guitar (jazz)
1389,2.0,,,,,,60.0,,,,16,note_off,,64.0,60.0,64.0,3736,19.458333333333332,96,2.0_4.0,Electric Guitar (jazz)
