,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
1846,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,201600,105.0,960,0.0_26.0,Distortion Guitar
1847,0.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,201840,105.125,960,0.0_26.0,Distortion Guitar
1848,0.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,201840,105.125,960,0.0_26.0,Distortion Guitar
1849,0.0,,,,,47.0,,,,,240,note_off,,95.0,47.0,95.0,202080,105.25,960,0.0_26.0,Distortion Guitar
1850,0.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,202080,105.25,960,0.0_26.0,Distortion Guitar
1851,0.0,,,,,46.0,,,,,240,note_off,,95.0,46.0,95.0,202320,105.375,960,0.0_26.0,Distortion Guitar
1852,0.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,202320,105.375,960,0.0_26.0,Distortion Guitar
1853,0.0,,,,,45.0,,,,,240,note_off,,95.0,45.0,95.0,202560,105.5,960,0.0_26.0,Distortion Guitar
1854,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,202560,105.5,960,0.0_26.0,Distortion Guitar
1855,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,202800,105.625,960,0.0_26.0,Distortion Guitar
1856,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,203040,105.75,960,0.0_26.0,Distortion Guitar
1857,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,203280,105.875,960,0.0_26.0,Distortion Guitar
1858,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,203280,105.875,960,0.0_26.0,Distortion Guitar
1859,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,203520,106.0,960,0.0_26.0,Distortion Guitar
1860,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,203520,106.0,960,0.0_26.0,Distortion Guitar
1861,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,203760,106.125,960,0.0_26.0,Distortion Guitar
1862,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,203760,106.125,960,0.0_26.0,Distortion Guitar
1863,0.0,,,,,52.0,,,,,720,note_off,,95.0,52.0,95.0,204480,106.5,960,0.0_26.0,Distortion Guitar
1864,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,204480,106.5,960,0.0_26.0,Distortion Guitar
1865,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,204720,106.625,960,0.0_26.0,Distortion Guitar
1866,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,204960,106.75,960,0.0_26.0,Distortion Guitar
1867,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,205200,106.875,960,0.0_26.0,Distortion Guitar
1868,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,205200,106.875,960,0.0_26.0,Distortion Guitar
1869,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,205440,107.0,960,0.0_26.0,Distortion Guitar
1870,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,205440,107.0,960,0.0_26.0,Distortion Guitar
1871,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,205680,107.125,960,0.0_26.0,Distortion Guitar
1872,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,205680,107.125,960,0.0_26.0,Distortion Guitar
1873,0.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,205920,107.25,960,0.0_26.0,Distortion Guitar
1874,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,205920,107.25,960,0.0_26.0,Distortion Guitar
1875,0.0,,,,,54.0,,,,,480,note_off,,95.0,54.0,95.0,206400,107.5,960,0.0_26.0,Distortion Guitar
1876,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,206400,107.5,960,0.0_26.0,Distortion Guitar
1877,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,206640,107.625,960,0.0_26.0,Distortion Guitar
1878,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,206880,107.75,960,0.0_26.0,Distortion Guitar
1879,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,207120,107.875,960,0.0_26.0,Distortion Guitar
1880,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,207120,107.875,960,0.0_26.0,Distortion Guitar
1881,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,207360,108.0,960,0.0_27.0,Distortion Guitar
1882,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,207360,108.0,960,0.0_27.0,Distortion Guitar
1883,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,207600,108.125,960,0.0_27.0,Distortion Guitar
1884,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,207600,108.125,960,0.0_27.0,Distortion Guitar
1885,0.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,207840,108.25,960,0.0_27.0,Distortion Guitar
1886,0.0,,,,,56.0,,,,,0,note_on,,95.0,56.0,95.0,207840,108.25,960,0.0_27.0,Distortion Guitar
1887,0.0,,,,,56.0,,,,,480,note_off,,95.0,56.0,95.0,208320,108.5,960,0.0_27.0,Distortion Guitar
1888,0.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,208320,108.5,960,0.0_27.0,Distortion Guitar
1889,0.0,,,,,55.0,,,,,240,note_off,,95.0,55.0,95.0,208560,108.625,960,0.0_27.0,Distortion Guitar
1890,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,208560,108.625,960,0.0_27.0,Distortion Guitar
1891,0.0,,,,,54.0,,,,,240,note_off,,95.0,54.0,95.0,208800,108.75,960,0.0_27.0,Distortion Guitar
1892,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,208800,108.75,960,0.0_27.0,Distortion Guitar
1893,0.0,,,,,53.0,,,,,240,note_off,,95.0,53.0,95.0,209040,108.875,960,0.0_27.0,Distortion Guitar
1894,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,209040,108.875,960,0.0_27.0,Distortion Guitar
1895,0.0,,,,,50.0,,,,,240,note_off,,95.0,50.0,95.0,209280,109.0,960,0.0_27.0,Distortion Guitar
1896,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,209280,109.0,960,0.0_27.0,Distortion Guitar
1897,0.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,209520,109.125,960,0.0_27.0,Distortion Guitar
1898,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,209520,109.125,960,0.0_27.0,Distortion Guitar
1899,0.0,,,,,48.0,,,,,240,note_off,,95.0,48.0,95.0,209760,109.25,960,0.0_27.0,Distortion Guitar
1900,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,209760,109.25,960,0.0_27.0,Distortion Guitar
1901,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,210240,109.5,960,0.0_27.0,Distortion Guitar
1902,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,210240,109.5,960,0.0_27.0,Distortion Guitar
1903,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,210480,109.625,960,0.0_27.0,Distortion Guitar
1904,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,210720,109.75,960,0.0_27.0,Distortion Guitar
1905,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,210960,109.875,960,0.0_27.0,Distortion Guitar
1906,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,210960,109.875,960,0.0_27.0,Distortion Guitar
1907,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,211200,110.0,960,0.0_27.0,Distortion Guitar
1908,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,211200,110.0,960,0.0_27.0,Distortion Guitar
1909,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,211440,110.125,960,0.0_27.0,Distortion Guitar
1910,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,211440,110.125,960,0.0_27.0,Distortion Guitar
1911,0.0,,,,,52.0,,,,,720,note_off,,95.0,52.0,95.0,212160,110.5,960,0.0_27.0,Distortion Guitar
1912,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,212160,110.5,960,0.0_27.0,Distortion Guitar
1913,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,212400,110.625,960,0.0_27.0,Distortion Guitar
1914,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,212640,110.75,960,0.0_27.0,Distortion Guitar
1915,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,212880,110.875,960,0.0_27.0,Distortion Guitar
1916,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,212880,110.875,960,0.0_27.0,Distortion Guitar
1917,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,213120,111.0,960,0.0_27.0,Distortion Guitar
1918,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,213120,111.0,960,0.0_27.0,Distortion Guitar
1919,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,213360,111.125,960,0.0_27.0,Distortion Guitar
1920,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,213360,111.125,960,0.0_27.0,Distortion Guitar
1921,0.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,213600,111.25,960,0.0_27.0,Distortion Guitar
1922,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,213600,111.25,960,0.0_27.0,Distortion Guitar
1923,0.0,,,,,54.0,,,,,480,note_off,,95.0,54.0,95.0,214080,111.5,960,0.0_27.0,Distortion Guitar
1924,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,214080,111.5,960,0.0_27.0,Distortion Guitar
1925,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,214320,111.625,960,0.0_27.0,Distortion Guitar
1926,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,214560,111.75,960,0.0_27.0,Distortion Guitar
1927,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,214800,111.875,960,0.0_27.0,Distortion Guitar
1928,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,214800,111.875,960,0.0_27.0,Distortion Guitar
1929,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,215040,112.0,960,0.0_28.0,Distortion Guitar
1930,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,215040,112.0,960,0.0_28.0,Distortion Guitar
1931,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,215280,112.125,960,0.0_28.0,Distortion Guitar
1932,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,215280,112.125,960,0.0_28.0,Distortion Guitar
1933,0.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,215520,112.25,960,0.0_28.0,Distortion Guitar
1934,0.0,,,,,56.0,,,,,0,note_on,,95.0,56.0,95.0,215520,112.25,960,0.0_28.0,Distortion Guitar
1935,0.0,,,,,56.0,,,,,480,note_off,,95.0,56.0,95.0,216000,112.5,960,0.0_28.0,Distortion Guitar
1936,0.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,216000,112.5,960,0.0_28.0,Distortion Guitar
1937,0.0,,,,,55.0,,,,,240,note_off,,95.0,55.0,95.0,216240,112.625,960,0.0_28.0,Distortion Guitar
1938,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,216240,112.625,960,0.0_28.0,Distortion Guitar
1939,0.0,,,,,54.0,,,,,240,note_off,,95.0,54.0,95.0,216480,112.75,960,0.0_28.0,Distortion Guitar
1940,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,216480,112.75,960,0.0_28.0,Distortion Guitar
1941,0.0,,,,,53.0,,,,,240,note_off,,95.0,53.0,95.0,216720,112.875,960,0.0_28.0,Distortion Guitar
1942,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,216720,112.875,960,0.0_28.0,Distortion Guitar
1943,0.0,,,,,50.0,,,,,240,note_off,,95.0,50.0,95.0,216960,113.0,960,0.0_28.0,Distortion Guitar
1944,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,216960,113.0,960,0.0_28.0,Distortion Guitar
1945,0.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,217200,113.125,960,0.0_28.0,Distortion Guitar
1946,0.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,217200,113.125,960,0.0_28.0,Distortion Guitar
1947,0.0,,,,,47.0,,,,,240,note_off,,95.0,47.0,95.0,217440,113.25,960,0.0_28.0,Distortion Guitar
1948,0.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,217440,113.25,960,0.0_28.0,Distortion Guitar
1949,0.0,,,,,46.0,,,,,240,note_off,,95.0,46.0,95.0,217680,113.375,960,0.0_28.0,Distortion Guitar
1950,0.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,217680,113.375,960,0.0_28.0,Distortion Guitar
1951,0.0,,,,,45.0,,,,,240,note_off,,95.0,45.0,95.0,217920,113.5,960,0.0_28.0,Distortion Guitar
1952,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,217920,113.5,960,0.0_28.0,Distortion Guitar
1953,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,218160,113.625,960,0.0_28.0,Distortion Guitar
1954,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,218400,113.75,960,0.0_28.0,Distortion Guitar
1955,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,218640,113.875,960,0.0_28.0,Distortion Guitar
1956,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,218640,113.875,960,0.0_28.0,Distortion Guitar
1957,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,218880,114.0,960,0.0_28.0,Distortion Guitar
1958,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,218880,114.0,960,0.0_28.0,Distortion Guitar
1959,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,219120,114.125,960,0.0_28.0,Distortion Guitar
1960,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,219120,114.125,960,0.0_28.0,Distortion Guitar
1961,0.0,,,,,52.0,,,,,720,note_off,,95.0,52.0,95.0,219840,114.5,960,0.0_28.0,Distortion Guitar
1962,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,219840,114.5,960,0.0_28.0,Distortion Guitar
1963,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,220080,114.625,960,0.0_28.0,Distortion Guitar
1964,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,220320,114.75,960,0.0_28.0,Distortion Guitar
1965,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,220560,114.875,960,0.0_28.0,Distortion Guitar
1966,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,220560,114.875,960,0.0_28.0,Distortion Guitar
1967,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,220800,115.0,960,0.0_28.0,Distortion Guitar
1968,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,220800,115.0,960,0.0_28.0,Distortion Guitar
1969,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,221040,115.125,960,0.0_28.0,Distortion Guitar
1970,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,221040,115.125,960,0.0_28.0,Distortion Guitar
1971,0.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,221280,115.25,960,0.0_28.0,Distortion Guitar
1972,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,221280,115.25,960,0.0_28.0,Distortion Guitar
1973,0.0,,,,,54.0,,,,,480,note_off,,95.0,54.0,95.0,221760,115.5,960,0.0_28.0,Distortion Guitar
1974,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,221760,115.5,960,0.0_28.0,Distortion Guitar
1975,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,222000,115.625,960,0.0_28.0,Distortion Guitar
1976,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,222240,115.75,960,0.0_28.0,Distortion Guitar
1977,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,222480,115.875,960,0.0_28.0,Distortion Guitar
1978,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,222480,115.875,960,0.0_28.0,Distortion Guitar
1979,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,222720,116.0,960,0.0_29.0,Distortion Guitar
1980,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,222720,116.0,960,0.0_29.0,Distortion Guitar
1981,0.0,,,,,51.0,,,,,240,note_off,,95.0,51.0,95.0,222960,116.125,960,0.0_29.0,Distortion Guitar
1982,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,222960,116.125,960,0.0_29.0,Distortion Guitar
1983,0.0,,,,,52.0,,,,,240,note_off,,95.0,52.0,95.0,223200,116.25,960,0.0_29.0,Distortion Guitar
1984,0.0,,,,,56.0,,,,,0,note_on,,95.0,56.0,95.0,223200,116.25,960,0.0_29.0,Distortion Guitar
1985,0.0,,,,,56.0,,,,,480,note_off,,95.0,56.0,95.0,223680,116.5,960,0.0_29.0,Distortion Guitar
1986,0.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,223680,116.5,960,0.0_29.0,Distortion Guitar
1987,0.0,,,,,55.0,,,,,240,note_off,,95.0,55.0,95.0,223920,116.625,960,0.0_29.0,Distortion Guitar
1988,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,223920,116.625,960,0.0_29.0,Distortion Guitar
1989,0.0,,,,,54.0,,,,,240,note_off,,95.0,54.0,95.0,224160,116.75,960,0.0_29.0,Distortion Guitar
1990,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,224160,116.75,960,0.0_29.0,Distortion Guitar
1991,0.0,,,,,53.0,,,,,240,note_off,,95.0,53.0,95.0,224400,116.875,960,0.0_29.0,Distortion Guitar
1992,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,224400,116.875,960,0.0_29.0,Distortion Guitar
1993,0.0,,,,,49.0,,,,,240,note_off,,95.0,49.0,95.0,224640,117.0,960,0.0_29.0,Distortion Guitar
1994,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,224640,117.0,960,0.0_29.0,Distortion Guitar
1995,0.0,,,,,48.0,,,,,240,note_off,,95.0,48.0,95.0,224880,117.125,960,0.0_29.0,Distortion Guitar
1996,0.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,224880,117.125,960,0.0_29.0,Distortion Guitar
1997,0.0,,,,,47.0,,,,,240,note_off,,95.0,47.0,95.0,225120,117.25,960,0.0_29.0,Distortion Guitar
1998,0.0,,,,,43.0,,,,,0,note_on,,95.0,43.0,95.0,225120,117.25,960,0.0_29.0,Distortion Guitar
1999,0.0,,,,,43.0,,,,,240,note_off,,95.0,43.0,95.0,225360,117.375,960,0.0_29.0,Distortion Guitar
2000,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,225360,117.375,960,0.0_29.0,Distortion Guitar
2001,0.0,,,,,42.0,,,,,240,note_off,,95.0,42.0,95.0,225600,117.5,960,0.0_29.0,Distortion Guitar
2002,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,225600,117.5,960,0.0_29.0,Distortion Guitar
2003,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,225600,117.5,960,0.0_29.0,Distortion Guitar
2004,0.0,,,,,48.0,,,,,240,note_off,,95.0,48.0,95.0,225840,117.625,960,0.0_29.0,Distortion Guitar
2005,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,225840,117.625,960,0.0_29.0,Distortion Guitar
2006,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,225840,117.625,960,0.0_29.0,Distortion Guitar
2007,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,226080,117.75,960,0.0_29.0,Distortion Guitar
2008,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,226080,117.75,960,0.0_29.0,Distortion Guitar
2009,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,226320,117.875,960,0.0_29.0,Distortion Guitar
2010,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,226320,117.875,960,0.0_29.0,Distortion Guitar
2011,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,226560,118.0,960,0.0_29.0,Distortion Guitar
2012,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,226560,118.0,960,0.0_29.0,Distortion Guitar
2013,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,226800,118.125,960,0.0_29.0,Distortion Guitar
2014,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,226800,118.125,960,0.0_29.0,Distortion Guitar
2015,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,227040,118.25,960,0.0_29.0,Distortion Guitar
2016,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,227040,118.25,960,0.0_29.0,Distortion Guitar
2017,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,227280,118.375,960,0.0_29.0,Distortion Guitar
2018,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,227280,118.375,960,0.0_29.0,Distortion Guitar
2019,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,227520,118.5,960,0.0_29.0,Distortion Guitar
2020,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,227520,118.5,960,0.0_29.0,Distortion Guitar
2021,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,227520,118.5,960,0.0_29.0,Distortion Guitar
2022,0.0,,,,,48.0,,,,,240,note_off,,95.0,48.0,95.0,227760,118.625,960,0.0_29.0,Distortion Guitar
2023,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,227760,118.625,960,0.0_29.0,Distortion Guitar
2024,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,227760,118.625,960,0.0_29.0,Distortion Guitar
2025,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,228000,118.75,960,0.0_29.0,Distortion Guitar
2026,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,228000,118.75,960,0.0_29.0,Distortion Guitar
2027,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,228240,118.875,960,0.0_29.0,Distortion Guitar
2028,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,228240,118.875,960,0.0_29.0,Distortion Guitar
2029,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,228480,119.0,960,0.0_29.0,Distortion Guitar
2030,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,228480,119.0,960,0.0_29.0,Distortion Guitar
2031,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,228720,119.125,960,0.0_29.0,Distortion Guitar
2032,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,228720,119.125,960,0.0_29.0,Distortion Guitar
2033,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,228960,119.25,960,0.0_29.0,Distortion Guitar
2034,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,228960,119.25,960,0.0_29.0,Distortion Guitar
2035,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,229200,119.375,960,0.0_29.0,Distortion Guitar
2036,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,229200,119.375,960,0.0_29.0,Distortion Guitar
2037,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,229440,119.5,960,0.0_29.0,Distortion Guitar
2038,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,229440,119.5,960,0.0_29.0,Distortion Guitar
2039,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,229680,119.625,960,0.0_29.0,Distortion Guitar
2040,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,229680,119.625,960,0.0_29.0,Distortion Guitar
2041,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,229920,119.75,960,0.0_29.0,Distortion Guitar
2042,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,229920,119.75,960,0.0_29.0,Distortion Guitar
2043,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,230160,119.875,960,0.0_29.0,Distortion Guitar
2044,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,230160,119.875,960,0.0_29.0,Distortion Guitar
2045,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,230400,120.0,960,0.0_30.0,Distortion Guitar
2046,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,230400,120.0,960,0.0_30.0,Distortion Guitar
2047,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,230640,120.125,960,0.0_30.0,Distortion Guitar
2048,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,230640,120.125,960,0.0_30.0,Distortion Guitar
2049,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,230880,120.25,960,0.0_30.0,Distortion Guitar
2050,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,230880,120.25,960,0.0_30.0,Distortion Guitar
2051,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,231120,120.375,960,0.0_30.0,Distortion Guitar
2052,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,231120,120.375,960,0.0_30.0,Distortion Guitar
2053,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,231360,120.5,960,0.0_30.0,Distortion Guitar
2054,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,231360,120.5,960,0.0_30.0,Distortion Guitar
2055,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,231360,120.5,960,0.0_30.0,Distortion Guitar
2056,0.0,,,,,48.0,,,,,240,note_off,,95.0,48.0,95.0,231600,120.625,960,0.0_30.0,Distortion Guitar
2057,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,231600,120.625,960,0.0_30.0,Distortion Guitar
2058,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,231600,120.625,960,0.0_30.0,Distortion Guitar
2059,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,231840,120.75,960,0.0_30.0,Distortion Guitar
2060,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,231840,120.75,960,0.0_30.0,Distortion Guitar
2061,0.0,,,,,41.0,,,,,240,note_off,,95.0,41.0,95.0,232080,120.875,960,0.0_30.0,Distortion Guitar
2062,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,232080,120.875,960,0.0_30.0,Distortion Guitar
